tc_EventID,tc_ExpStartDatetime.UTC,tc_ExpEndDatetime.UTC,tc_ExpDurationHrs,tc_EPID,BFE_slpm,BFU_slpm,THCFlowAvg_slpm,THCFlowUncertainty_slpm,tc_C1MassFlow,tc_C1MassFlowUncertainty,tc_ExpEPCount,tc_EquipmentUnitID,tc_EquipmentGroupID
20240430_1550_009,2024-04-30T18:50:47Z,2024-04-30T18:51:16Z,0.008055555555555555,4T-21,30.23,19.9,29.56,19.47,1150.2540000000001,757.4112000000001,1,4T-2,4T
20240430_1550_010,2024-04-30T18:51:17Z,2024-04-30T18:51:30Z,0.003611111111111111,4T-21,107.34,54.89,104.96,53.71,4084.3656,2089.7352,1,4T-2,4T
20240430_1550_012,2024-04-30T18:51:31Z,2024-04-30T19:05:28Z,0.2325,4T-21,29.2,4.12,28.55,4.07,1110.8412,158.07960000000003,1,4T-2,4T
20240430_1550_013,2024-04-30T19:05:29Z,2024-04-30T19:06:54Z,0.02361111111111111,4T-21,34.33,0.29,33.57,0.74,1306.1916,25.2756,1,4T-2,4T
20240430_1550_014,2024-04-30T19:07:05Z,2024-04-30T19:16:46Z,0.1613888888888889,4T-21,41.65,1.42,40.72,1.62,1584.6516000000001,60.8328,1,4T-2,4T
20240430_1550_015,2024-04-30T19:16:47Z,2024-04-30T19:27:28Z,0.17805555555555555,4T-21,60.5,0.35,59.16,1.26,2302.2216,42.41160000000001,1,4T-2,4T
20240430_1550_016,2024-04-30T19:27:29Z,2024-04-30T19:28:12Z,0.011944444444444445,4T-21,65.97,1.27,64.5,1.81,2509.9956,65.1168,1,4T-2,4T
20240430_1550_017,2024-04-30T19:28:13Z,2024-04-30T19:42:29Z,0.23777777777777778,4T-21,86.97,0.55,85.03,1.83,3308.9616,61.689600000000006,1,4T-2,4T
20240430_1550_018,2024-04-30T19:43:15Z,2024-04-30T19:43:54Z,0.010833333333333334,4T-12,231.02,3.61,225.88,5.83,8789.4828,206.48880000000003,1,4T-1,4T
20240430_1550_019,2024-04-30T19:43:57Z,2024-04-30T19:45:00Z,0.0175,4T-21,60.57,6.15,59.22,6.14,2304.3636,237.3336,1,4T-2,4T
20240430_1550_020,2024-04-30T19:45:01Z,2024-04-30T19:45:29Z,0.0077777777777777776,4T-21,77.78,3.22,76.05,3.52,2959.3872,133.2324,1,4T-2,4T
20240430_1550_021,2024-04-30T19:45:30Z,2024-04-30T19:59:51Z,0.23916666666666667,4T-21,112.56,0.62,110.06,2.34,4282.7148,78.82560000000001,1,4T-2,4T
20240430_1550_022,2024-04-30T20:02:28Z,2024-04-30T20:23:43Z,0.3541666666666667,4T-21,112.56,0.7,110.05,2.36,4282.7148,79.68240000000002,1,4T-2,4T
20240430_1550_023,2024-04-30T20:23:44Z,2024-04-30T20:24:47Z,0.0175,4T-21,79.43,0.44,77.67,1.65,3022.362,55.69200000000001,1,4T-2,4T
20240430_1550_024,2024-04-30T20:24:48Z,2024-04-30T20:25:11Z,0.006388888888888889,4T-21,111.55,5.43,109.07,5.76,4244.1588,219.7692,1,4T-2,4T
20240430_1550_025,2024-04-30T20:25:12Z,2024-04-30T20:42:10Z,0.2827777777777778,4T-21,79.3,0.45,77.53,1.65,3017.2212000000004,55.69200000000001,1,4T-2,4T
20240430_1550_026,2024-04-30T21:16:16Z,2024-04-30T21:19:08Z,0.04777777777777778,4T-21,78.64,0.53,76.89,1.66,2991.9456,56.12040000000001,1,4T-2,4T
20240430_1550_027,2024-04-30T21:22:08Z,2024-04-30T21:24:10Z,0.03388888888888889,4T-21,78.49,0.53,76.74,1.66,2986.3764,56.12040000000001,1,4T-2,4T
20240430_1550_028,2024-04-30T21:28:07Z,2024-04-30T21:30:07Z,0.03333333333333333,4T-21,78.38,0.56,76.64,1.67,2982.0924000000005,56.548800000000014,1,4T-2,4T
20240430_1550_029,2024-04-30T21:34:15Z,2024-04-30T21:36:58Z,0.04527777777777778,4T-21,111.41,1,108.93,2.44,4239.018,83.538,1,4T-2,4T
20240430_1550_030,2024-04-30T21:39:16Z,2024-04-30T21:41:19Z,0.034166666666666665,4T-21,111.25,0.71,108.78,2.34,4232.592000000001,79.254,1,4T-2,4T
20240430_1550_031,2024-04-30T21:46:27Z,2024-04-30T21:48:13Z,0.029444444444444443,4T-21,110.82,0.76,108.35,2.34,4216.312800000001,79.254,1,4T-2,4T
20240430_1550_032,2024-04-30T21:49:40Z,2024-04-30T21:50:07Z,0.0075,4T-12,125.57,116.65,122.78,114.08,4777.9452,4439.080800000001,1,4T-1,4T
20240430_1550_033,2024-04-30T21:50:18Z,2024-04-30T21:50:48Z,0.008333333333333333,4T-21,76.09,11.37,74.39,11.22,2894.6988,435.25440000000003,1,4T-2,4T
20240430_1550_034,2024-04-30T21:50:49Z,2024-04-30T21:51:58Z,0.019166666666666665,4T-21,58.77,1.28,57.46,1.72,2236.248,62.546400000000006,1,4T-2,4T
20240430_1550_035,2024-04-30T21:58:16Z,2024-04-30T22:00:48Z,0.042222222222222223,4T-21,58.66,0.44,57.35,1.26,2231.964,42.84,1,4T-2,4T
20240430_1550_036,2024-04-30T22:04:15Z,2024-04-30T22:06:06Z,0.030833333333333334,4T-21,58.63,0.45,57.33,1.26,2230.6788,42.84,1,4T-2,4T
20240430_1550_037,2024-04-30T22:08:29Z,2024-04-30T22:10:19Z,0.030555555555555555,4T-21,58.69,0.47,57.39,1.26,2233.2492,42.84,1,4T-2,4T
20240430_1550_038,2024-04-30T22:13:08Z,2024-04-30T22:15:37Z,0.04138888888888889,4T-21,58.78,0.42,57.48,1.25,2236.6764000000003,42.41160000000001,1,4T-2,4T
20240430_1550_039,2024-04-30T22:19:46Z,2024-04-30T22:21:45Z,0.03305555555555555,4T-21,40.58,0.42,39.68,0.91,1543.9536,31.701600000000006,1,4T-2,4T
20240430_1550_040,2024-04-30T22:24:10Z,2024-04-30T22:25:47Z,0.026944444444444444,4T-21,40.54,0.41,39.64,0.91,1542.6684,31.273200000000003,1,4T-2,4T
20240430_1550_041,2024-04-30T22:27:53Z,2024-04-30T22:29:52Z,0.03305555555555555,4T-21,40.63,0.4,39.73,0.9,1546.0956,31.273200000000003,1,4T-2,4T
20240430_1550_042,2024-04-30T22:32:39Z,2024-04-30T22:34:39Z,0.03333333333333333,4T-21,29.03,0.4,28.39,0.7,1104.4152000000001,24.4188,1,4T-2,4T
20240430_1550_043,2024-04-30T22:36:49Z,2024-04-30T22:38:24Z,0.02638888888888889,4T-21,28.92,0.27,28.28,0.64,1100.5596,21.8484,1,4T-2,4T
20240430_1550_044,2024-04-30T22:40:29Z,2024-04-30T22:49:32Z,0.15083333333333335,4T-21,29.05,0.45,28.41,0.73,1105.2720000000002,25.704,1,4T-2,4T
20240430_1550_045,2024-04-30T22:54:54Z,2024-04-30T22:57:08Z,0.03722222222222222,4T-32,13.23,0.13,12.94,0.3,503.37,10.281600000000001,1,4T-3,4T
20240430_1550_046,2024-04-30T22:59:09Z,2024-04-30T23:00:55Z,0.029444444444444443,4T-32,13.24,0.14,12.94,0.3,503.7984000000001,10.281600000000001,1,4T-3,4T
20240430_1550_047,2024-04-30T23:03:28Z,2024-04-30T23:07:20Z,0.06444444444444444,4T-32,13.21,0.12,12.92,0.29,502.9416000000001,9.853200000000001,1,4T-3,4T
20240430_1550_048,2024-04-30T23:10:29Z,2024-04-30T23:13:08Z,0.04416666666666667,4T-32,6.32,0.07,6.18,0.15,240.33240000000004,5.1408000000000005,1,4T-3,4T
20240430_1550_049,2024-04-30T23:15:10Z,2024-04-30T23:18:43Z,0.059166666666666666,4T-32,6.31,0.06,6.17,0.14,239.90400000000002,4.712400000000001,1,4T-3,4T
20240430_1550_050,2024-04-30T23:21:42Z,2024-04-30T23:26:07Z,0.07361111111111111,4T-32,6.32,0.06,6.18,0.14,240.76080000000002,4.712400000000001,1,4T-3,4T
